STATE,ZIP,COUNTYNAME,,STCOUNTYFP,CLASSFP
NY,12961,Essex County,,36031,H1
NY,12836,Essex County,,36031,H1
NY,12855,Essex County,,36031,H1
NY,12944,Essex County,,36031,H1
NY,12870,Essex County,,36031,H1
NY,12956,Essex County,,36031,H1
NY,12974,Essex County,,36031,H1
NY,12857,Essex County,,36031,H1
NY,12975,Essex County,,36031,H1
NY,12946,Essex County,,36031,H1
NY,12861,Essex County,,36031,H1
NY,12977,Essex County,,36031,H1
NY,12872,Essex County,,36031,H1
NY,12920,Franklin County,,36033,H1
NY,12986,Franklin County,,36033,H1
NY,13655,Franklin County,,36033,H1
NY,12955,Franklin County,,36033,H1
NY,12969,Franklin County,,36033,H1
NY,12945,Franklin County,,36033,H1
NY,12957,Franklin County,,36033,H1
NY,12967,Franklin County,,36033,H1
NY,12915,Franklin County,,36033,H1
NY,12970,Franklin County,,36033,H1
NY,12976,Franklin County,,36033,H1
NY,12939,Franklin County,,36033,H1
NY,12983,Franklin County,,36033,H1
NY,12926,Franklin County,,36033,H1
NY,12916,Franklin County,,36033,H1
NY,12917,Franklin County,,36033,H1
NY,12937,Franklin County,,36033,H1
NY,12912,Franklin County,,36033,H1
NY,12981,Franklin County,,36033,H1
NY,12995,Franklin County,,36033,H1
NY,12953,Franklin County,,36033,H1
NY,12966,Franklin County,,36033,H1
NY,12930,Franklin County,,36033,H1
NY,12914,Franklin County,,36033,H1
NY,12989,Franklin County,,36033,H1
NY,12980,Franklin County,,36033,H1
NY,12913,Franklin County,,36033,H1
NY,13683,Franklin County,,36033,H1
NY,12070,Fulton County,,36035,H1
NY,13329,Fulton County,,36035,H1
NY,13339,Fulton County,,36035,H1
NY,12068,Fulton County,,36035,H1
NY,12078,Fulton County,,36035,H1
NY,12086,Fulton County,,36035,H1
NY,12032,Fulton County,,36035,H1
NY,12010,Fulton County,,36035,H1
NY,12134,Fulton County,,36035,H1
NY,13452,Fulton County,,36035,H1
NY,12095,Fulton County,,36035,H1
NY,13470,Fulton County,,36035,H1
NY,13454,Fulton County,,36035,H1
NY,12025,Fulton County,,36035,H1
NY,12117,Fulton County,,36035,H1
NY,14020,Genesee County,,36037,H1
NY,14428,Genesee County,,36037,H1
NY,14040,Genesee County,,36037,H1
NY,14416,Genesee County,,36037,H1
NY,14011,Genesee County,,36037,H1
NY,14557,Genesee County,,36037,H1
NY,14021,Genesee County,,36037,H1
NY,14054,Genesee County,,36037,H1
NY,14482,Genesee County,,36037,H1
NY,14058,Genesee County,,36037,H1
NY,14103,Genesee County,,36037,H1
NY,14036,Genesee County,,36037,H1
NY,14422,Genesee County,,36037,H1
NY,14591,Genesee County,,36037,H1
NY,14004,Genesee County,,36037,H1
NY,14013,Genesee County,,36037,H1
NY,14005,Genesee County,,36037,H1
NY,14105,Genesee County,,36037,H1
NY,14143,Genesee County,,36037,H1
NY,14525,Genesee County,,36037,H1
NY,14001,Genesee County,,36037,H1
NY,14125,Genesee County,,36037,H1
NY,14056,Genesee County,,36037,H1
NY,12051,Greene County,,36039,H1
NY,12405,Greene County,,36039,H1
NY,12470,Greene County,,36039,H1
NY,12176,Greene County,,36039,H1
NY,12473,Greene County,,36039,H1
NY,12460,Greene County,,36039,H1
NY,12452,Greene County,,36039,H1
NY,12015,Greene County,,36039,H1
NY,12444,Greene County,,36039,H1
NY,12058,Greene County,,36039,H1
NY,12124,Greene County,,36039,H1
NY,12423,Greene County,,36039,H1
NY,12407,Greene County,,36039,H1
NY,12442,Greene County,,36039,H1
NY,12469,Greene County,,36039,H1
NY,12492,Greene County,,36039,H1
NY,12192,Greene County,,36039,H1
NY,12143,Greene County,,36039,H1
NY,12451,Greene County,,36039,H1
NY,12485,Greene County,,36039,H1
NY,12480,Greene County,,36039,H1
NY,12424,Greene County,,36039,H1
NY,12482,Greene County,,36039,H1
NY,12463,Greene County,,36039,H1
NY,12087,Greene County,,36039,H1
NY,12042,Greene County,,36039,H1
NY,12120,Greene County,,36039,H1
NY,12414,Greene County,,36039,H1
NY,12439,Greene County,,36039,H1
NY,12046,Greene County,,36039,H1
NY,12427,Greene County,,36039,H1
NY,12436,Greene County,,36039,H1
NY,12418,Greene County,,36039,H1
NY,12413,Greene County,,36039,H1
NY,12468,Greene County,,36039,H1
NY,12496,Greene County,,36039,H1
NY,12083,Greene County,,36039,H1
NY,12431,Greene County,,36039,H1
NY,12430,Greene County,,36039,H1
NY,12422,Greene County,,36039,H1
NY,12450,Greene County,,36039,H1
NY,12454,Greene County,,36039,H1
NY,13436,Hamilton County,,36041,H1
NY,12190,Hamilton County,,36041,H1
NY,12864,Hamilton County,,36041,H1
NY,12032,Hamilton County,,36041,H1
NY,12108,Hamilton County,,36041,H1
NY,12847,Hamilton County,,36041,H1
NY,13360,Hamilton County,,36041,H1
NY,12139,Hamilton County,,36041,H1
NY,12842,Hamilton County,,36041,H1
NY,12134,Hamilton County,,36041,H1
NY,12164,Hamilton County,,36041,H1
NY,13353,Hamilton County,,36041,H1
NY,13331,Hamilton County,,36041,H1
NY,12812,Hamilton County,,36041,H1
NY,13324,Herkimer County,,36043,H1
NY,13491,Herkimer County,,36043,H1
NY,13416,Herkimer County,,36043,H1
NY,13502,Herkimer County,,36043,H1
NY,13475,Herkimer County,,36043,H1
NY,13350,Herkimer County,,36043,H1
NY,13438,Herkimer County,,36043,H1
NY,13338,Herkimer County,,36043,H1
NY,13331,Herkimer County,,36043,H1
NY,13339,Herkimer County,,36043,H1
NY,13413,Herkimer County,,36043,H1
NY,13501,Herkimer County,,36043,H1
NY,13420,Herkimer County,,36043,H1
NY,13361,Herkimer County,,36043,H1
NY,13472,Herkimer County,,36043,H1
NY,13365,Herkimer County,,36043,H1
NY,13454,Herkimer County,,36043,H1
NY,13470,Herkimer County,,36043,H1
NY,13304,Herkimer County,,36043,H1
NY,13357,Herkimer County,,36043,H1
NY,13322,Herkimer County,,36043,H1
NY,13360,Herkimer County,,36043,H1
NY,13329,Herkimer County,,36043,H1
NY,13407,Herkimer County,,36043,H1
NY,13456,Herkimer County,,36043,H1
NY,13367,Herkimer County,,36043,H1
NY,13340,Herkimer County,,36043,H1
NY,13431,Herkimer County,,36043,H1
NY,13439,Herkimer County,,36043,H1
NY,13406,Herkimer County,,36043,H1
NY,13612,Jefferson County,,36045,H1
NY,13632,Jefferson County,,36045,H1
NY,13640,Jefferson County,,36045,H1
NY,13659,Jefferson County,,36045,H1
NY,13083,Jefferson County,,36045,H1
NY,13606,Jefferson County,,36045,H1
NY,13673,Jefferson County,,36045,H1
NY,13618,Jefferson County,,36045,H1
NY,13642,Jefferson County,,36045,H1
NY,13646,Jefferson County,,36045,H1
NY,13601,Jefferson County,,36045,H1
NY,13626,Jefferson County,,36045,H1
NY,13616,Jefferson County,,36045,H1
NY,13679,Jefferson County,,36045,H1
NY,13636,Jefferson County,,36045,H1
NY,13605,Jefferson County,,36045,H1
NY,13624,Jefferson County,,36045,H1
NY,13607,Jefferson County,,36045,H1
NY,13615,Jefferson County,,36045,H1
NY,13675,Jefferson County,,36045,H1
NY,13631,Jefferson County,,36045,H1
NY,13674,Jefferson County,,36045,H1
NY,13671,Jefferson County,,36045,H1
NY,13634,Jefferson County,,36045,H1
NY,13608,Jefferson County,,36045,H1
NY,13661,Jefferson County,,36045,H1
NY,13637,Jefferson County,,36045,H1
NY,13622,Jefferson County,,36045,H1
NY,13145,Jefferson County,,36045,H1
NY,13619,Jefferson County,,36045,H1
NY,13602,Jefferson County,,36045,H1
NY,13603,Jefferson County,,36045,H1
NY,13685,Jefferson County,,36045,H1
NY,13691,Jefferson County,,36045,H1
NY,13650,Jefferson County,,36045,H1
NY,13611,Jefferson County,,36045,H1
NY,13638,Jefferson County,,36045,H1
NY,13628,Jefferson County,,36045,H1
NY,13656,Jefferson County,,36045,H1
NY,13665,Jefferson County,,36045,H1
NY,13693,Jefferson County,,36045,H1
NY,13682,Jefferson County,,36045,H1
NY,13643,Jefferson County,,36045,H1
NY,13651,Jefferson County,,36045,H1
NY,13692,Jefferson County,,36045,H1
NY,13641,Jefferson County,,36045,H1
NY,11204,Kings County,,36047,H6
NY,11217,Kings County,,36047,H6
NY,11225,Kings County,,36047,H6
NY,11234,Kings County,,36047,H6
NY,11239,Kings County,,36047,H6
NY,11247,Kings County,,36047,H6
NY,11421,Kings County,,36047,H6
NY,11414,Kings County,,36047,H6
NY,11208,Kings County,,36047,H6
NY,11215,Kings County,,36047,H6
NY,11229,Kings County,,36047,H6
NY,11228,Kings County,,36047,H6
NY,11235,Kings County,,36047,H6
NY,11417,Kings County,,36047,H6
NY,11206,Kings County,,36047,H6
NY,11212,Kings County,,36047,H6
NY,11214,Kings County,,36047,H6
NY,11216,Kings County,,36047,H6
NY,11226,Kings County,,36047,H6
NY,11222,Kings County,,36047,H6
NY,11231,Kings County,,36047,H6
NY,11236,Kings County,,36047,H6
NY,11256,Kings County,,36047,H6
NY,11245,Kings County,,36047,H6
NY,11233,Kings County,,36047,H6
NY,11219,Kings County,,36047,H6
NY,11237,Kings County,,36047,H6
NY,11238,Kings County,,36047,H6
NY,11249,Kings County,,36047,H6
NY,11252,Kings County,,36047,H6
NY,11211,Kings County,,36047,H6
NY,11213,Kings County,,36047,H6
NY,11230,Kings County,,36047,H6
NY,11221,Kings County,,36047,H6
NY,11242,Kings County,,36047,H6
NY,11243,Kings County,,36047,H6
NY,11416,Kings County,,36047,H6
NY,11205,Kings County,,36047,H6
NY,11210,Kings County,,36047,H6
NY,11201,Kings County,,36047,H6
NY,11220,Kings County,,36047,H6
NY,11251,Kings County,,36047,H6
NY,11241,Kings County,,36047,H6
NY,11209,Kings County,,36047,H6
NY,11202,Kings County,,36047,H6
NY,11232,Kings County,,36047,H6
NY,11207,Kings County,,36047,H6
NY,11203,Kings County,,36047,H6
NY,11218,Kings County,,36047,H6
NY,11223,Kings County,,36047,H6
NY,11224,Kings County,,36047,H6
NY,13619,Lewis County,,36049,H1
NY,13620,Lewis County,,36049,H1
NY,13473,Lewis County,,36049,H1
NY,13489,Lewis County,,36049,H1
NY,13601,Lewis County,,36049,H1
NY,13305,Lewis County,,36049,H1
NY,13626,Lewis County,,36049,H1
NY,13309,Lewis County,,36049,H1
NY,13316,Lewis County,,36049,H1
NY,13327,Lewis County,,36049,H1
NY,13433,Lewis County,,36049,H1
NY,13345,Lewis County,,36049,H1
NY,13368,Lewis County,,36049,H1
NY,13471,Lewis County,,36049,H1
NY,13312,Lewis County,,36049,H1
NY,13367,Lewis County,,36049,H1
NY,13325,Lewis County,,36049,H1
NY,13437,Lewis County,,36049,H1
NY,13404,Lewis County,,36049,H1
NY,13343,Lewis County,,36049,H1
NY,13648,Lewis County,,36049,H1
NY,13665,Lewis County,,36049,H1
NY,13682,Lewis County,,36049,H1
NY,14423,Livingston County,,36051,H1
NY,14512,Livingston County,,36051,H1
NY,14471,Livingston County,,36051,H1
NY,14530,Livingston County,,36051,H1
NY,14486,Livingston County,,36051,H1
NY,14546,Livingston County,,36051,H1
NY,14560,Livingston County,,36051,H1
NY,14846,Livingston County,,36051,H1
NY,14466,Livingston County,,36051,H1
NY,14539,Livingston County,,36051,H1
NY,14482,Livingston County,,36051,H1
NY,14454,Livingston County,,36051,H1
NY,14525,Livingston County,,36051,H1
NY,14485,Livingston County,,36051,H1
NY,14480,Livingston County,,36051,H1
NY,14836,Livingston County,,36051,H1
NY,14533,Livingston County,,36051,H1
NY,14517,Livingston County,,36051,H1
NY,14884,Livingston County,,36051,H1
NY,14592,Livingston County,,36051,H1
NY,14558,Livingston County,,36051,H1
NY,14435,Livingston County,,36051,H1
NY,14572,Livingston County,,36051,H1
NY,14822,Livingston County,,36051,H1
NY,14556,Livingston County,,36051,H1
NY,14488,Livingston County,,36051,H1
NY,14414,Livingston County,,36051,H1
NY,14437,Livingston County,,36051,H1
NY,14510,Livingston County,,36051,H1
NY,14487,Livingston County,,36051,H1
NY,14481,Livingston County,,36051,H1
NY,14462,Livingston County,,36051,H1
NY,14472,Livingston County,,36051,H1
NY,14545,Livingston County,,36051,H1
NY,13408,Madison County,,36053,H1
NY,13409,Madison County,,36053,H1
NY,13104,Madison County,,36053,H1
NY,13418,Madison County,,36053,H1
NY,13314,Madison County,,36053,H1
NY,13346,Madison County,,36053,H1
NY,13052,Madison County,,36053,H1
NY,13484,Madison County,,36053,H1
NY,13035,Madison County,,36053,H1
NY,13310,Madison County,,36053,H1
NY,13334,Madison County,,36053,H1
NY,13485,Madison County,,36053,H1
NY,13072,Madison County,,36053,H1
NY,13480,Madison County,,36053,H1
NY,13122,Madison County,,36053,H1
NY,13030,Madison County,,36053,H1
NY,13061,Madison County,,36053,H1
NY,13402,Madison County,,36053,H1
NY,13163,Madison County,,36053,H1
NY,13464,Madison County,,36053,H1
NY,13425,Madison County,,36053,H1
NY,13043,Madison County,,36053,H1
NY,13032,Madison County,,36053,H1
NY,13037,Madison County,,36053,H1
NY,13421,Madison County,,36053,H1
NY,13364,Madison County,,36053,H1
NY,13460,Madison County,,36053,H1
NY,13082,Madison County,,36053,H1
NY,13355,Madison County,,36053,H1
NY,13332,Madison County,,36053,H1
NY,13134,Madison County,,36053,H1
NY,13491,Madison County,,36053,H1
NY,14546,Monroe County,,36055,H1
NY,14610,Monroe County,,36055,H1
NY,14612,Monroe County,,36055,H1
NY,14506,Monroe County,,36055,H1
NY,14603,Monroe County,,36055,H1
NY,14416,Monroe County,,36055,H1
NY,14642,Monroe County,,36055,H1
NY,14607,Monroe County,,36055,H1
NY,14450,Monroe County,,36055,H1
NY,14604,Monroe County,,36055,H1
NY,14652,Monroe County,,36055,H1
NY,14420,Monroe County,,36055,H1
NY,14445,Monroe County,,36055,H1
NY,14559,Monroe County,,36055,H1
NY,14613,Monroe County,,36055,H1
NY,14626,Monroe County,,36055,H1
NY,14511,Monroe County,,36055,H1
NY,14519,Monroe County,,36055,H1
NY,14643,Monroe County,,36055,H1
NY,14639,Monroe County,,36055,H1
NY,14515,Monroe County,,36055,H1
NY,14638,Monroe County,,36055,H1
NY,14606,Monroe County,,36055,H1
NY,14608,Monroe County,,36055,H1
NY,14470,Monroe County,,36055,H1
NY,14526,Monroe County,,36055,H1
NY,14468,Monroe County,,36055,H1
NY,14514,Monroe County,,36055,H1
NY,14482,Monroe County,,36055,H1
NY,14476,Monroe County,,36055,H1
NY,14414,Monroe County,,36055,H1
NY,14646,Monroe County,,36055,H1
NY,14580,Monroe County,,36055,H1
NY,14586,Monroe County,,36055,H1
NY,14609,Monroe County,,36055,H1
NY,14611,Monroe County,,36055,H1
NY,14614,Monroe County,,36055,H1
NY,14464,Monroe County,,36055,H1
NY,14467,Monroe County,,36055,H1
NY,14624,Monroe County,,36055,H1
NY,14543,Monroe County,,36055,H1
NY,14653,Monroe County,,36055,H1
NY,14564,Monroe County,,36055,H1
NY,14410,Monroe County,,36055,H1
NY,14627,Monroe County,,36055,H1
NY,14647,Monroe County,,36055,H1
NY,14649,Monroe County,,36055,H1
NY,14650,Monroe County,,36055,H1
NY,14534,Monroe County,,36055,H1
NY,14605,Monroe County,,36055,H1
NY,14618,Monroe County,,36055,H1
NY,14615,Monroe County,,36055,H1
NY,14617,Monroe County,,36055,H1
NY,14621,Monroe County,,36055,H1
NY,14619,Monroe County,,36055,H1
NY,14423,Monroe County,,36055,H1
NY,14430,Monroe County,,36055,H1
NY,14472,Monroe County,,36055,H1
NY,14622,Monroe County,,36055,H1
NY,14623,Monroe County,,36055,H1
NY,14602,Monroe County,,36055,H1
NY,14651,Monroe County,,36055,H1
NY,14428,Monroe County,,36055,H1
NY,14616,Monroe County,,36055,H1
NY,14625,Monroe County,,36055,H1
NY,14620,Monroe County,,36055,H1
NY,14692,Monroe County,,36055,H1
NY,14502,Monroe County,,36055,H1
NY,14508,Monroe County,,36055,H1
NY,13339,Montgomery County,,36057,H1
NY,13459,Montgomery County,,36057,H1
NY,13320,Montgomery County,,36057,H1
NY,13410,Montgomery County,,36057,H1
NY,13452,Montgomery County,,36057,H1
NY,12137,Montgomery County,,36057,H1
NY,12160,Montgomery County,,36057,H1
NY,12010,Montgomery County,,36057,H1
NY,12072,Montgomery County,,36057,H1
NY,12166,Montgomery County,,36057,H1
NY,13317,Montgomery County,,36057,H1
NY,12086,Montgomery County,,36057,H1
NY,12070,Montgomery County,,36057,H1
NY,12095,Montgomery County,,36057,H1
NY,12053,Montgomery County,,36057,H1
NY,13428,Montgomery County,,36057,H1
NY,12066,Montgomery County,,36057,H1
NY,12177,Montgomery County,,36057,H1
NY,12068,Montgomery County,,36057,H1
NY,12069,Montgomery County,,36057,H1
NY,11580,Nassau County,,36059,H1
NY,11566,Nassau County,,36059,H1
NY,11590,Nassau County,,36059,H1
NY,11579,Nassau County,,36059,H1
NY,11735,Nassau County,,36059,H1
NY,11762,Nassau County,,36059,H1
NY,11773,Nassau County,,36059,H1
NY,11509,Nassau County,,36059,H1
NY,11002,Nassau County,,36059,H1
NY,11024,Nassau County,,36059,H1
NY,11558,Nassau County,,36059,H1
NY,11510,Nassau County,,36059,H1
NY,11710,Nassau County,,36059,H1
NY,11714,Nassau County,,36059,H1
NY,11771,Nassau County,,36059,H1
NY,11793,Nassau County,,36059,H1
NY,11797,Nassau County,,36059,H1
NY,11724,Nassau County,,36059,H1
NY,11020,Nassau County,,36059,H1
NY,11050,Nassau County,,36059,H1
NY,11520,Nassau County,,36059,H1
NY,11552,Nassau County,,36059,H1
NY,11565,Nassau County,,36059,H1
NY,11577,Nassau County,,36059,H1
NY,11575,Nassau County,,36059,H1
NY,11568,Nassau County,,36059,H1
NY,11815,Nassau County,,36059,H1
NY,11096,Nassau County,,36059,H1
NY,11022,Nassau County,,36059,H1
NY,11542,Nassau County,,36059,H1
NY,11758,Nassau County,,36059,H1
NY,11569,Nassau County,,36059,H1
NY,11765,Nassau County,,36059,H1
NY,11582,Nassau County,,36059,H1
NY,11531,Nassau County,,36059,H1
NY,11701,Nassau County,,36059,H1
NY,11023,Nassau County,,36059,H1
NY,11557,Nassau County,,36059,H1
NY,11501,Nassau County,,36059,H1
NY,11596,Nassau County,,36059,H1
NY,11753,Nassau County,,36059,H1
NY,11803,Nassau County,,36059,H1
NY,11791,Nassau County,,36059,H1
NY,11556,Nassau County,,36059,H1
NY,11571,Nassau County,,36059,H1
NY,11010,Nassau County,,36059,H1
NY,11550,Nassau County,,36059,H1
NY,11545,Nassau County,,36059,H1
NY,11553,Nassau County,,36059,H1
NY,11551,Nassau County,,36059,H1
NY,11560,Nassau County,,36059,H1
NY,11572,Nassau County,,36059,H1
NY,11581,Nassau County,,36059,H1
NY,11570,Nassau County,,36059,H1
NY,11709,Nassau County,,36059,H1
NY,11801,Nassau County,,36059,H1
NY,11547,Nassau County,,36059,H1
NY,11003,Nassau County,,36059,H1
NY,11040,Nassau County,,36059,H1
NY,11021,Nassau County,,36059,H1
NY,11554,Nassau County,,36059,H1
NY,11559,Nassau County,,36059,H1
NY,11576,Nassau County,,36059,H1
NY,11561,Nassau County,,36059,H1
NY,11507,Nassau County,,36059,H1
NY,11516,Nassau County,,36059,H1
NY,11518,Nassau County,,36059,H1
NY,11802,Nassau County,,36059,H1
NY,11599,Nassau County,,36059,H1
NY,11001,Nassau County,,36059,H1
NY,11030,Nassau County,,36059,H1
NY,11530,Nassau County,,36059,H1
NY,11548,Nassau County,,36059,H1
NY,11563,Nassau County,,36059,H1
NY,11598,Nassau County,,36059,H1
NY,11756,Nassau County,,36059,H1
NY,11732,Nassau County,,36059,H1
NY,11783,Nassau County,,36059,H1
NY,11549,Nassau County,,36059,H1
NY,11804,Nassau County,,36059,H1
NY,11042,Nassau County,,36059,H1
NY,11514,Nassau County,,36059,H1
NY,10012,New York County,,36061,H6
NY,10022,New York County,,36061,H6
NY,10021,New York County,,36061,H6
NY,10075,New York County,,36061,H6
NY,10069,New York County,,36061,H6
NY,10153,New York County,,36061,H6
NY,10111,New York County,,36061,H6
NY,10103,New York County,,36061,H6
NY,10106,New York County,,36061,H6
NY,10165,New York County,,36061,H6
NY,10177,New York County,,36061,H6
NY,10276,New York County,,36061,H6
NY,10131,New York County,,36061,H6
NY,10125,New York County,,36061,H6
NY,10124,New York County,,36061,H6
NY,10001,New York County,,36061,H6
NY,10005,New York County,,36061,H6
NY,10009,New York County,,36061,H6
NY,10011,New York County,,36061,H6
NY,10023,New York County,,36061,H6
NY,10118,New York County,,36061,H6
NY,10121,New York County,,36061,H6
NY,10274,New York County,,36061,H6
NY,10169,New York County,,36061,H6
NY,10178,New York County,,36061,H6
NY,10032,New York County,,36061,H6
NY,10020,New York County,,36061,H6
NY,10269,New York County,,36061,H6
NY,10199,New York County,,36061,H6
NY,10162,New York County,,36061,H6
NY,10172,New York County,,36061,H6
NY,10126,New York County,,36061,H6
NY,10045,New York County,,36061,H6
NY,10157,New York County,,36061,H6
NY,10014,New York County,,36061,H6
NY,10027,New York County,,36061,H6
NY,10026,New York County,,36061,H6
NY,10040,New York County,,36061,H6
NY,10044,New York County,,36061,H6
NY,10271,New York County,,36061,H6
NY,10280,New York County,,36061,H6
NY,10282,New York County,,36061,H6
NY,10035,New York County,,36061,H6
NY,10107,New York County,,36061,H6
NY,10119,New York County,,36061,H6
NY,10152,New York County,,36061,H6
NY,10167,New York County,,36061,H6
NY,10278,New York County,,36061,H6
NY,10113,New York County,,36061,H6
NY,10277,New York County,,36061,H6
NY,10081,New York County,,36061,H6
NY,10179,New York County,,36061,H6
NY,10285,New York County,,36061,H6
NY,10010,New York County,,36061,H6
NY,10006,New York County,,36061,H6
NY,10163,New York County,,36061,H6
NY,10463,New York County,,36061,H6
NY,10101,New York County,,36061,H6
NY,10159,New York County,,36061,H6
NY,10171,New York County,,36061,H6
NY,10115,New York County,,36061,H6
NY,10055,New York County,,36061,H6
NY,10160,New York County,,36061,H6
NY,10130,New York County,,36061,H6
NY,10203,New York County,,36061,H6
NY,10133,New York County,,36061,H6
NY,10211,New York County,,36061,H6
NY,10212,New York County,,36061,H6
NY,10019,New York County,,36061,H6
NY,10028,New York County,,36061,H6
NY,10038,New York County,,36061,H6
NY,10116,New York County,,36061,H6
NY,10117,New York County,,36061,H6
NY,10122,New York County,,36061,H6
NY,10279,New York County,,36061,H6
NY,10170,New York County,,36061,H6
NY,10154,New York County,,36061,H6
NY,10041,New York County,,36061,H6
NY,10108,New York County,,36061,H6
NY,10258,New York County,,36061,H6
NY,10003,New York County,,36061,H6
NY,10025,New York County,,36061,H6
NY,10176,New York County,,36061,H6
NY,10034,New York County,,36061,H6
NY,10030,New York County,,36061,H6
NY,10272,New York County,,36061,H6
NY,10123,New York County,,36061,H6
NY,10129,New York County,,36061,H6
NY,10268,New York County,,36061,H6
NY,10155,New York County,,36061,H6
NY,10275,New York County,,36061,H6
NY,10158,New York County,,36061,H6
NY,10004,New York County,,36061,H6
NY,10007,New York County,,36061,H6
NY,10017,New York County,,36061,H6
NY,10024,New York County,,36061,H6
NY,10016,New York County,,36061,H6
NY,10128,New York County,,36061,H6
NY,10039,New York County,,36061,H6
NY,10036,New York County,,36061,H6
NY,10185,New York County,,36061,H6
NY,10033,New York County,,36061,H6
NY,10031,New York County,,36061,H6
NY,10120,New York County,,36061,H6
NY,10151,New York County,,36061,H6
NY,10175,New York County,,36061,H6
NY,10080,New York County,,36061,H6
NY,10138,New York County,,36061,H6
NY,10043,New York County,,36061,H6
NY,10213,New York County,,36061,H6
NY,10002,New York County,,36061,H6
NY,10008,New York County,,36061,H6
NY,10018,New York County,,36061,H6
NY,10013,New York County,,36061,H6
NY,10029,New York County,,36061,H6
NY,10065,New York County,,36061,H6
NY,10105,New York County,,36061,H6
NY,10037,New York County,,36061,H6
NY,10110,New York County,,36061,H6
NY,10166,New York County,,36061,H6
NY,10168,New York County,,36061,H6
NY,10174,New York County,,36061,H6
NY,10281,New York County,,36061,H6
NY,10150,New York County,,36061,H6
NY,10156,New York County,,36061,H6
NY,10164,New York County,,36061,H6
NY,10104,New York County,,36061,H6
NY,10173,New York County,,36061,H6
NY,10112,New York County,,36061,H6
NY,14109,Niagara County,,36063,H1
NY,14012,Niagara County,,36063,H1
NY,14302,Niagara County,,36063,H1
NY,14132,Niagara County,,36063,H1
NY,14301,Niagara County,,36063,H1
NY,14174,Niagara County,,36063,H1
NY,14095,Niagara County,,36063,H1
NY,14303,Niagara County,,36063,H1
NY,14008,Niagara County,,36063,H1
NY,14144,Niagara County,,36063,H1
NY,14067,Niagara County,,36063,H1
NY,14172,Niagara County,,36063,H1
NY,14001,Niagara County,,36063,H1
NY,14120,Niagara County,,36063,H1
NY,14094,Niagara County,,36063,H1
NY,14105,Niagara County,,36063,H1
NY,14108,Niagara County,,36063,H1
NY,14032,Niagara County,,36063,H1
NY,14092,Niagara County,,36063,H1
NY,14131,Niagara County,,36063,H1
NY,14126,Niagara County,,36063,H1
NY,14107,Niagara County,,36063,H1
NY,14028,Niagara County,,36063,H1
NY,14304,Niagara County,,36063,H1
NY,14305,Niagara County,,36063,H1
NY,14098,Niagara County,,36063,H1
NY,13042,Oneida County,,36065,H1
NY,13303,Oneida County,,36065,H1
NY,13403,Oneida County,,36065,H1
NY,13486,Oneida County,,36065,H1
NY,13476,Oneida County,,36065,H1
NY,13461,Oneida County,,36065,H1
NY,13471,Oneida County,,36065,H1
NY,13501,Oneida County,,36065,H1
NY,13354,Oneida County,,36065,H1
NY,13409,Oneida County,,36065,H1
NY,13469,Oneida County,,36065,H1
NY,13032,Oneida County,,36065,H1
NY,13504,Oneida County,,36065,H1
NY,13308,Oneida County,,36065,H1
NY,13338,Oneida County,,36065,H1
NY,13440,Oneida County,,36065,H1
NY,13413,Oneida County,,36065,H1
NY,13492,Oneida County,,36065,H1
NY,13502,Oneida County,,36065,H1
NY,13054,Oneida County,,36065,H1
NY,13477,Oneida County,,36065,H1
NY,13421,Oneida County,,36065,H1
NY,13313,Oneida County,,36065,H1
NY,13304,Oneida County,,36065,H1
NY,13438,Oneida County,,36065,H1
NY,13363,Oneida County,,36065,H1
NY,13417,Oneida County,,36065,H1
NY,13322,Oneida County,,36065,H1
NY,13431,Oneida County,,36065,H1
NY,13489,Oneida County,,36065,H1
NY,13162,Oneida County,,36065,H1
NY,13309,Oneida County,,36065,H1
NY,13318,Oneida County,,36065,H1
NY,13478,Oneida County,,36065,H1
NY,13456,Oneida County,,36065,H1
NY,13494,Oneida County,,36065,H1
NY,13328,Oneida County,,36065,H1
NY,13424,Oneida County,,36065,H1
NY,13301,Oneida County,,36065,H1
NY,13401,Oneida County,,36065,H1
NY,13362,Oneida County,,36065,H1
NY,13435,Oneida County,,36065,H1
NY,13157,Oneida County,,36065,H1
NY,13321,Oneida County,,36065,H1
NY,13352,Oneida County,,36065,H1
NY,13491,Oneida County,,36065,H1
NY,13483,Oneida County,,36065,H1
NY,13341,Oneida County,,36065,H1
NY,13480,Oneida County,,36065,H1
NY,13495,Oneida County,,36065,H1
NY,13490,Oneida County,,36065,H1
NY,13402,Oneida County,,36065,H1
NY,13319,Oneida County,,36065,H1
NY,13455,Oneida County,,36065,H1
NY,13123,Oneida County,,36065,H1
NY,13316,Oneida County,,36065,H1
NY,13323,Oneida County,,36065,H1
NY,13425,Oneida County,,36065,H1
NY,13441,Oneida County,,36065,H1
NY,13479,Oneida County,,36065,H1
NY,13029,Onondaga County,,36067,H1
NY,13108,Onondaga County,,36067,H1
NY,13152,Onondaga County,,36067,H1
NY,13209,Onondaga County,,36067,H1
NY,13041,Onondaga County,,36067,H1
NY,13210,Onondaga County,,36067,H1
NY,13203,Onondaga County,,36067,H1
NY,13219,Onondaga County,,36067,H1
NY,13224,Onondaga County,,36067,H1
NY,13220,Onondaga County,,36067,H1
NY,13166,Onondaga County,,36067,H1
NY,13036,Onondaga County,,36067,H1
